,subjectId,abdominalextensiondepthsitting,acromialheight,acromionradialelength,anklecircumference,axillaheight,balloffootcircumference,balloffootlength,biacromialbreadth,bicepscircumferenceflexed,bicristalbreadth,bideltoidbreadth,bimalleolarbreadth,bitragionchinarc,bitragionsubmandibulararc,bizygomaticbreadth,buttockcircumference,buttockdepth,buttockheight,buttockkneelength,buttockpopliteallength,calfcircumference,cervicaleheight,chestbreadth,chestcircumference,chestdepth,chestheight,crotchheight,crotchlengthomphalion,crotchlengthposterioromphalion,earbreadth,earlength,earprotrusion,elbowrestheight,eyeheightsitting,footbreadthhorizontal,footlength,forearmcenterofgriplength,forearmcircumferenceflexed,forearmforearmbreadth,forearmhandlength,functionalleglength,handbreadth,handcircumference,handlength,headbreadth,headcircumference,headlength,heelanklecircumference,heelbreadth,hipbreadth,hipbreadthsitting,iliocristaleheight,interpupillarybreadth,interscyei,interscyeii,kneeheightmidpatella,kneeheightsitting,lateralfemoralepicondyleheight,lateralmalleolusheight,lowerthighcircumference,mentonsellionlength,neckcircumference,neckcircumferencebase,overheadfingertipreachsitting,palmlength,poplitealheight,radialestylionlength,shouldercircumference,shoulderelbowlength,shoulderlength,sittingheight,sleevelengthspinewrist,sleeveoutseam,span,stature,suprasternaleheight,tenthribheight,thighcircumference,thighclearance,thumbtipreach,tibialheight,tragiontopofhead,trochanterionheight,verticaltrunkcircumferenceusa,waistbacklength,waistbreadth,waistcircumference,waistdepth,waistfrontlengthsitting,waistheightomphalion,weightkg,wristcircumference,wristheight,SubjectNumericRace,DODRace,Age,Heightin,Weightlbs
forearmcircumferenceflexed,-0.011099580065666552,0.637332513994627,0.37504592425117256,0.34919095986097315,0.5671811704395299,0.3289759025010182,0.5208270006557935,0.4262317422239426,0.379360809836249,0.8521324275217054,0.47723385513278727,0.7319016912116472,0.44606250541376824,0.48778141631984595,0.5040660869004434,0.38752403227074905,0.7113758617585934,0.6933140283406354,0.3647718091265572,0.5615646439091072,0.4064530155282737,0.7191779655531959,0.3616506692807325,0.5482390631808078,0.658681391001994,0.6299909043294182,0.287125681696981,0.2763747169793541,0.4665457062299504,0.2569082149973969,0.1381887142865056,0.18825816345514346,-0.008229458520843785,0.07619937543716368,0.24549479834795881,0.47324945656925754,0.44447748382100477,0.42913483174745437,1.0,0.70770072162659,0.40680800849016535,0.43956297456409754,0.5085813315244757,0.5789802378610867,0.4152412085515388,0.1755605546147279,0.32036806978323573,0.28749014361736613,0.6061726954574729,0.4733950663590153,0.607686670324635,0.6184592172387742,0.3503820637371498,0.23949682078039927,0.47970578399386865,0.44523899429713804,0.3409507969289868,0.43754544981873167,0.34417661946885586,0.19955239737026848,0.736975960608082,0.27710193613406814,0.714218591161621,0.6603095910717538,0.3234526324851382,0.389152178034016,0.14834478932924752,0.35398002873774076,0.7299943300010607,0.3224999082917872,0.18359304108846003,0.251894196410441,0.49014751796054573,0.33365178727068795,0.38815373831066013,0.3569083183670557,0.3979735509372848,0.3633386805662576,0.7334034911926198,0.7272360695367457,0.3969837505497701,0.336579011603304,0.15344664305514974,0.33290596161512725,0.6363482509226137,0.39957500642596666,0.609372116065054,0.6523765749388643,0.6302603153825512,0.41863506352344787,0.2557922226573315,0.817095603729944,0.738657286080361,0.3332904546315665,0.02367416633186184,-0.07459268270724627,0.15591531178920906,0.3424154394134691,0.7927721590819508
forearmforearmbreadth,-0.03104942770424434,0.7294374483092049,0.34203833720953547,0.33959705780740906,0.42438894554329687,0.27580079301827487,0.3957770564401706,0.31811289969296935,0.3250738669785539,0.7489154225456697,0.6152024019401089,0.8544530647388507,0.32549252595704914,0.397716880345424,0.4663271878356552,0.3646179090486281,0.7044981556265795,0.6863650658432272,0.3121025110632272,0.49210723978711124,0.3656984919006266,0.5853910532384087,0.29886795540377414,0.7243349320417083,0.7980513302622383,0.7350213336732409,0.20010956699947455,0.18929332946980865,0.3984146353341959,0.1870303530061732,0.11825818264128132,0.23919330992784002,0.03498627609225731,0.14250202666543735,0.19747771780770831,0.36932779144817907,0.3289117539769834,0.30983235526578007,0.70770072162659,1.0,0.2825116370947305,0.39745395646391324,0.368543626920177,0.4244101887240594,0.2881781813395486,0.1839495185536251,0.2329784089792034,0.2172735391980256,0.4682834566437753,0.3377857756992101,0.6343683596148674,0.6155974978978228,0.2870192041952328,0.1530099463305473,0.5997276975996416,0.5145513795299338,0.28297058502725037,0.34187362102566277,0.26441259543115425,0.18612823140017004,0.5996059349444971,0.2284193940016245,0.6944536417648742,0.6210931308327096,0.27621192035072184,0.2684593672647364,0.08607399665225053,0.2461384321670285,0.7412973536258533,0.2892713333376926,0.17692860340558955,0.19475829691492622,0.4454610327683726,0.28599782369551047,0.31496510437089975,0.2954991762833204,0.3337522439368959,0.2909689558075265,0.6805454091965284,0.6661774840799476,0.36521629628798713,0.27544134321247105,0.15520924268431147,0.2674320921913505,0.6338592570185341,0.4178482790123714,0.7493538749110641,0.7762713057858062,0.7171079083316133,0.45021753328098635,0.16929719426182502,0.7979443189606595,0.5670183958008407,0.3293888149569986,0.03780122251897316,-0.0558484835478206,0.2417973624971009,0.2736893820405102,0.7745049587419559
forearmhandlength,0.005044988441551843,0.21402438523725603,0.753597578633245,0.7553658394737968,0.26177001716396026,0.7679467294544244,0.48358363119146697,0.7675389316280966,0.552255348202794,0.29791922452981157,0.2005713137105822,0.3664855561918074,0.46936144023506804,0.4961403053884874,0.38306672962144567,0.24789277214226524,0.3383819684189856,0.30138417543686397,0.8254866203657664,0.7652769026570859,0.7543230544761503,0.2997398237948423,0.7747257013425585,0.23474205393643183,0.22613120445059154,0.20867541252197253,0.7473808912344889,0.8357894000309662,0.2951857239637204,0.24284438113386744,0.16000252888052335,0.11496847079142032,-0.043988356567992756,-0.263325238665355,0.3005994107255319,0.45733972204304907,0.8126865149864325,0.9445082396230826,0.40680800849016535,0.2825116370947305,1.0,0.7729449122070757,0.5363517339320377,0.5316994620516148,0.8727587447945739,0.1531443178846406,0.44090415470637423,0.405183444986418,0.6903286487528025,0.4583219295314659,0.273074816544318,0.29960590480192645,0.8224630849326631,0.39481370578114766,0.22947927362705417,0.3557514568134615,0.8317690719936913,0.8649133609723584,0.8038481562726014,0.24713294894642668,0.3355988443828893,0.3036501078494695,0.3148950000591248,0.3736811584066773,0.6934248694375373,0.790627222228258,0.781589546361729,0.8968579861257129,0.5125898243430285,0.757371587159669,0.4001041490598221,0.326907729047676,0.844283631399827,0.8622488208313274,0.9182353896105239,0.7536623507322318,0.7857136014118767,0.8156479876827102,0.3401481042457614,0.35244135536126836,0.7493617250106419,0.8351943954229087,0.14780847323181484,0.8246299214295206,0.38054495535099503,0.29875468014248424,0.18080507868512538,0.2077589062847397,0.22523004436822086,0.251532326939092,0.791800033920153,0.49043879628550896,0.5254235797055448,0.48332017879757655,0.04373413071981033,-0.013279122078796854,0.030848577193065323,0.6964554671845201,0.4874028538778682
functionalleglength,-0.04043402986794231,0.355232554096003,0.8451750665044424,0.7448656152937102,0.3686738146294289,0.8385125588581025,0.4733514670040099,0.6835764805795302,0.5140475732310168,0.3669221957389533,0.37401982704660475,0.4572536138780232,0.46633371807645313,0.4170206166240864,0.362847563416611,0.2123276414982715,0.47342764632442524,0.42048277863292244,0.8646906160229181,0.8458491700839434,0.7965323186318934,0.38834973134751344,0.849746082953262,0.3550292325827119,0.3554727475365954,0.3307578017984716,0.7834023582196744,0.8358513118073851,0.39056621670066677,0.3470957967190495,0.10177579463006468,0.1714202568018784,0.028799372478136052,-0.1475877914781703,0.4133188301635677,0.41208386457389434,0.7124587690007375,0.7689169338743685,0.43956297456409754,0.39745395646391324,0.7729449122070757,1.0,0.4359850358238994,0.46545651636823254,0.6409070180963412,0.1286988768684918,0.36006633283471795,0.3685409192050909,0.6712523867788451,0.36569628268894105,0.4164804942565334,0.4413789660683937,0.8867885957986069,0.2762958881811589,0.3049832542884775,0.40422607115827486,0.8341709820980072,0.8727720782145696,0.7753083444581075,0.41019486611311023,0.3974245021331938,0.27208050201525,0.37225779961061656,0.4204168260218576,0.7086373185997961,0.6196614542994467,0.7283817411117385,0.7541102109131216,0.567317919755169,0.7750830005016849,0.39273374197645755,0.43501359936318096,0.796244225154409,0.782943888015978,0.8132401612067812,0.8322678013072389,0.8633371854780105,0.8784787990371189,0.45160690084319616,0.46484490179200827,0.7338259361491178,0.8431943260849218,0.15920635628717675,0.8484801132407066,0.5388670716065651,0.4078687187299379,0.3648966818107891,0.3748641539922073,0.33612348216034077,0.3521074882071168,0.8289977240517745,0.6012071001398631,0.5137835598568791,0.6680209637509209,0.034201285325941216,-0.12189723447953406,0.05206996207274218,0.7724298027666768,0.5951080419203801
handbreadth,-0.005528567641213887,0.2697874389158644,0.45979704391406157,0.40934236160121323,0.3812492569628891,0.44359248743560953,0.6490690910011158,0.5006475951849201,0.4497855926798576,0.40540843836536034,0.28876344542312765,0.42619135482299775,0.5125516760907679,0.40541756768653137,0.36823017478624054,0.26598531653013885,0.36494250453061994,0.31563396997909365,0.4059383901029886,0.449419048193932,0.3774414616577698,0.3943899152027829,0.46948017259164576,0.36566775130791235,0.3422606225993833,0.31788850605068275,0.4133048692112591,0.3814431438054154,0.3357983686535691,0.24781250132560698,0.1414543346787449,0.1496955810360431,-0.0018126426302016944,0.023333582963631604,0.3363278581020831,0.5967982874532829,0.5390039461554128,0.4922103011905429,0.5085813315244757,0.368543626920177,0.5363517339320377,0.4359850358238994,1.0,0.893428993131228,0.5697219087781443,0.17685792900993588,0.2979746976807856,0.2916880699937909,0.5910975962071885,0.4083056467630945,0.31504938544948896,0.30855508868115394,0.43550168464264527,0.23194174169724044,0.31658532160895514,0.3639487797419135,0.4303496075125592,0.48894433234064577,0.40577577212054683,0.21435210176960404,0.3616793684500963,0.26639234970611214,0.43491743274691336,0.4473166125224612,0.4560352975247002,0.49828410360851044,0.3733233187208881,0.43295706404743295,0.50864196178628,0.4201502746074909,0.32149941530921516,0.34969685137339723,0.5299220885403976,0.430557287377314,0.5042580528088949,0.4724854753350618,0.4798041365154169,0.45521925890959364,0.3582850176293388,0.39206069588231945,0.4322082058016239,0.4315124055067781,0.1173667826107513,0.41400994134735425,0.44902583080285047,0.29669405288281436,0.27937147297900206,0.2805115821299046,0.26392753234734945,0.29435125633701736,0.4147295183478046,0.49244782895099626,0.6689760899507139,0.37870875107485247,0.002842491187503597,-0.11439396340559382,0.10360334843374464,0.4473623763910462,0.4835844291991883
handcircumference,-0.025465539420004374,0.3296444106706469,0.45998315344124596,0.40000542987298826,0.4743806074696718,0.4418598642562029,0.6912870248589779,0.5104679009889184,0.47267050653747805,0.4668431865407681,0.31801997560969886,0.48130930737834665,0.5516680151573687,0.4210221359904486,0.3748004077587985,0.3118711674847505,0.41318562742964443,0.37616534831370474,0.42006935380277316,0.4663360716967715,0.36682848097516085,0.4500975809004013,0.4672166324528344,0.4066715559559828,0.3916142468099441,0.36450911974006966,0.4093489755189641,0.3759049735835556,0.34284432883510774,0.250163284334781,0.12302947781701665,0.21546166077625695,0.04502144339988871,0.030627671139476842,0.3475573148766927,0.6217526631027491,0.5518104953302321,0.5119581313817487,0.5789802378610867,0.4244101887240594,0.5316994620516148,0.46545651636823254,0.893428993131228,1.0,0.5622933922640174,0.18201341923679204,0.32791583596152385,0.30239855134498156,0.6574340742537427,0.46737030745771846,0.3491087522991021,0.3435844054697637,0.44294320190067554,0.25608526011418103,0.3483249980374767,0.397443314893684,0.4221285275834782,0.4970947274131072,0.39369258778811406,0.27463333839932097,0.42824540218076373,0.2654929367510726,0.4930454520704655,0.4956562409367943,0.47772308622503395,0.5054884328397817,0.3420873348946695,0.44337486005806204,0.573109148586079,0.42516900751361913,0.3210141700938334,0.35730754178942203,0.5484377827943075,0.4219262282649999,0.5144985209081748,0.4715428249760251,0.48567008667230543,0.46170086935231924,0.40978829163089625,0.46457725892051727,0.46956546050814035,0.4268793357131293,0.15458165960047454,0.41006213681857806,0.48541677262088073,0.33370706414834017,0.3349931261687481,0.3496147319410756,0.3200540434341789,0.3283459079399463,0.40294997437001046,0.5501663778713101,0.7374945312448634,0.3754291353945559,0.013662393423980514,-0.10641113850315617,0.10943346157931547,0.4456862604508593,0.5384506142427552
handlength,0.01351876408433664,0.22495565361626735,0.640232426958377,0.6283001499500229,0.30165492176045045,0.647397656604387,0.5043030502415092,0.7382485217179194,0.5292435255030126,0.3112977613680632,0.2227082014457784,0.3758506803169532,0.4717873023644213,0.468988193783666,0.3884922561918093,0.26538814909593034,0.34292697225621266,0.3056612596722161,0.6795958304918712,0.660977956498067,0.6373709316616484,0.3335353803259284,0.6652369479983125,0.2546716115306795,0.24202862056063373,0.22819767432973367,0.6218864365308199,0.6876337369605782,0.3142354181843691,0.21993950107698096,0.21565543632396791,0.15035196677851945,-0.01989136047791035,-0.18020919993638002,0.28404803305179693,0.4874518452891471,0.7990679911304279,0.7796373553613803,0.4152412085515388,0.2881781813395486,0.8727587447945739,0.6409070180963412,0.5697219087781443,0.5622933922640174,1.0,0.16814007980577708,0.41467227526532646,0.3709791465961855,0.679469081667899,0.4321608852449148,0.28901249399654566,0.30454081272904987,0.6862517344574537,0.37559939266033127,0.2508588733414901,0.3548904383489288,0.7090048417686275,0.7419757688783989,0.6878017618482523,0.21059782593632703,0.35782171596674617,0.31647007740174043,0.33617655741369623,0.3829447904352456,0.5934307531437664,0.8387126936635124,0.6565930767040247,0.6876181323683365,0.49386497246927274,0.6214758150678632,0.37559869615847524,0.3129997338578062,0.7144626603298637,0.6874095376555548,0.789967316415067,0.6462381250957032,0.6714653083191073,0.6878030229337131,0.34788591943211494,0.33449051465825724,0.6343737469200752,0.7087932907010629,0.1546509347513088,0.6858450704580958,0.3792459061924695,0.2922705210546279,0.20145328714497543,0.2215235261776547,0.24386420914946788,0.23457180019064153,0.6672049533797866,0.4858720550453155,0.5375715766981556,0.4549683524889018,0.04435406431354962,0.006117311615504241,0.0832242722178669,0.6018282816732138,0.4837884862585647
headbreadth,0.0027800153689655177,0.15406795044365873,0.14466223584224153,0.10862268795994309,0.15304682808635223,0.12258050654086622,0.22709153130286147,0.18246801302767854,0.19398151993919827,0.15515428001923628,0.19159939345153376,0.21570106756438748,0.22650733269644352,0.28459912484520006,0.2693827958779898,0.6085704155641445,0.16178707887109925,0.14448230645825283,0.10505171227740302,0.14092410696676783,0.10681986513300597,0.16330916280635874,0.14432310203591506,0.21429430535465496,0.18421112492768676,0.15659826258667406,0.11963312452786148,0.08351923806518766,0.1128672718401949,0.04180176785893586,0.071495014307235,0.11178595736075114,0.12829737739880046,0.07028666490762836,0.12511184279287413,0.2324535776123638,0.19142219268863025,0.16061789986134783,0.1755605546147279,0.1839495185536251,0.1531443178846406,0.1286988768684918,0.17685792900993588,0.18201341923679204,0.16814007980577708,1.0,0.4942074370254584,0.2202974258319149,0.23232256335134105,0.24171930644408296,0.15678510712503677,0.13335792077676586,0.10995810555490462,0.2836321798827804,0.12520735832507135,0.13641256692782547,0.10803738164803585,0.13966636416262537,0.11342874651655058,0.04838756942788154,0.1884720074118483,0.18111027466464769,0.2974198955834335,0.26761630107751877,0.13951018913195956,0.1392819820409644,0.07486619273931454,0.11242382927734643,0.2270293595506783,0.10419544348832091,0.07837710368552639,0.1685476225051473,0.17819259126702136,0.11812204768630075,0.14727068977994395,0.15626230980907294,0.15235002315508545,0.13278134342287168,0.15895730914252876,0.17041612816373408,0.15947050142259858,0.10470555984548052,0.3313820567863112,0.11187860761525333,0.2053227981117837,0.17127756793299495,0.19478883667725702,0.1839822112574359,0.15624359517210376,0.16251507119377245,0.08834125023974371,0.23184200896798327,0.2000683886999027,0.1400814625354319,0.0006273325800758669,0.15849712650605816,0.011775027767179043,0.1417136059737048,0.21868797035550386
headcircumference,-0.02294904186514965,0.22523098927192628,0.28995685184901476,0.28393347900017507,0.24468807855523464,0.2907885329008307,0.36664932080394536,0.39510867530065413,0.32950355346613147,0.2735472998843855,0.09305261307278105,0.3136761493564835,0.3098985360312811,0.5172151152742789,0.3842993956897265,0.3860309003992551,0.27298510860410224,0.2971058118675877,0.3685014589127206,0.4161033954025242,0.3667170999144409,0.282911981670967,0.29852283561119625,0.21097802744530117,0.20761113537955034,0.19266708351783696,0.2814469547622123,0.33885257458489926,0.1778607573293129,0.12973070986024124,0.12016863992174769,0.0929865022812988,-0.03090232151495917,-0.14162593290390668,0.08838744928944811,0.348457763759945,0.4090201839438446,0.426833264006766,0.32036806978323573,0.2329784089792034,0.44090415470637423,0.36006633283471795,0.2979746976807856,0.32791583596152385,0.41467227526532646,0.4942074370254584,1.0,0.7573299165211214,0.46064291463959095,0.45228543254523584,0.18742948402475385,0.22508016089425836,0.3371538758056718,0.46277081650164337,0.19107571702025283,0.249415571856851,0.33278910029844133,0.38542258245247957,0.32356268325455884,0.11703096244513288,0.31567865783650223,0.30140136163540626,0.36371436698530507,0.34665842940730346,0.3036194153069819,0.399472458003022,0.2703333012795553,0.409063646805943,0.40463487307824686,0.2834378655327883,0.19522088771512885,0.14619984430172758,0.4044591730362065,0.34735929225330414,0.4098721002196879,0.3145065950031218,0.3247185041303764,0.33796653856024583,0.31038900663562513,0.34919394887394717,0.3773462101178674,0.33352928727821163,0.3747726726881392,0.35257740109119917,0.23496373067713416,0.16154367518839957,0.15161138329609208,0.2023805477689771,0.23920389799273348,0.16894935976440242,0.29008533380908025,0.36992512985792747,0.3296061849219157,0.17953824083390987,0.04007844110029637,0.0733596289267613,-0.03063444499048619,0.2761429384208847,0.3601698797023171
headlength,-0.020797468205739984,0.1824571279186293,0.334484466468229,0.29977518267667025,0.2623810931860472,0.336905830578991,0.3540791206168263,0.39054509391922226,0.30825544558707774,0.2575998570908527,0.10650960387590729,0.2868914963015085,0.31102979428971533,0.422624242492691,0.30672007444406985,0.1620425397636832,0.26404447891315225,0.26939843494639865,0.36652340920850346,0.39964343255367196,0.3608389369639144,0.2853804141021278,0.3340739583417027,0.22105815482501592,0.18361422612294465,0.16797240192026167,0.31609836659958973,0.34500782361267635,0.23765279812811763,0.19925146723118464,0.09491871282779955,0.09843524879256685,-0.06485615921513473,-0.06501098919946406,0.1776083147185391,0.31929330103151815,0.40453741429398626,0.38101968237784306,0.28749014361736613,0.2172735391980256,0.405183444986418,0.3685409192050909,0.2916880699937909,0.30239855134498156,0.3709791465961855,0.2202974258319149,0.7573299165211214,1.0,0.4320888670528723,0.3519534498904425,0.1976694733206811,0.22695499404339237,0.3537210812484456,0.3429455975717054,0.19020165354522087,0.24517189753412894,0.3529324613423112,0.3951303156065612,0.3422604731896336,0.18952437993016003,0.2949300793920146,0.28885158236366676,0.2838585526653257,0.27873529939442,0.3109566748980849,0.36648380711145956,0.2912887607269238,0.3634464011339339,0.36813085122047945,0.30040189620719177,0.19822050997814475,0.22029892071507304,0.39323315235355083,0.33436721417005044,0.38385859470209155,0.35789293569009495,0.35991970157180314,0.3590830138772061,0.2865448960568928,0.32711640559697946,0.3285182063538209,0.3488393380342166,0.28603959098557435,0.3624105764211671,0.26153125671044475,0.15018167825763282,0.14131285037025063,0.17008248971569614,0.19190058774099997,0.16284531026861743,0.3323200745409139,0.348747099746551,0.3224053141054535,0.25171886358456536,-0.0023946011142018265,-0.07978733009149348,-0.02940831944538928,0.32112168006190156,0.3401092457983319
